date,borrow_rate,supply_rate,tvl_usd,borrow_usd,symbol,utilization
2026-01-30,5.0,0.0,245800732.09511298,0.0,LBTC,0.0
2026-02-06,5.0,0.0,221421236.0099663,0.0,LBTC,0.0
2026-02-13,5.0,0.0,214190023.82873762,0.0,LBTC,0.0
2026-02-20,5.0,0.0,214020230.9235953,0.0,LBTC,0.0
2026-02-27,5.0,0.0,215104417.20905167,0.0,LBTC,0.0
2026-03-06,5.0,0.0,231524004.23143226,0.0,LBTC,0.0
2026-03-13,5.0,0.0,226325689.8571989,0.0,LBTC,0.0
2025-03-28,0.0,0.0,4495334.650306384,0.0,tBTC,0.0
2025-04-04,0.0,0.0,4214726.384106,0.0,tBTC,0.0
2025-04-11,0.0,0.0,9591575.516817214,0.0,tBTC,0.0
2025-04-18,0.0,0.0,4341108.347622631,0.0,tBTC,0.0
2025-04-25,0.0,0.0,4798463.202845382,0.0,tBTC,0.0
2025-05-02,0.0031574901848663,6.3806363312e-06,4968290.444001623,12549.86265,tBTC,0.2525992147893015
2025-05-09,0.00157869180001765,3.19010259125e-06,4952396.6837491095,0.0003765306332257497,tBTC,7.602998250550175e-09
2025-05-16,9.289963333333333e-11,0.0,5443929.246202774,0.00040171699578592625,tBTC,7.379173711086163e-09
2025-06-06,9.1948e-11,0.0,5614595.663001793,0.0004130005577925726,tBTC,7.3558379370771205e-09
2025-06-20,8.40481e-11,0.0,6062306.055197225,0.00040762033801153226,tBTC,6.723849543394113e-09
2025-07-11,6.538011700000001e-09,0.0,3628603.3051084066,0.024170750935333458,tBTC,6.661172055183183e-07
2025-07-18,9.79962855e-09,1e-16,3341217.0053746817,0.026185140353292072,tBTC,7.837006788595488e-07
2025-07-25,9.800023e-09,1e-16,3287364.349406564,0.02580296964781237,tBTC,7.849135935440295e-07
2025-08-01,9.7863069e-09,1.0000000000000001e-16,3211723.645292511,0.025116117956223264,tBTC,7.820136702308266e-07
2025-08-08,9.7035877e-09,1e-16,3357544.084217681,0.025947463128735214,tBTC,7.728107949707251e-07
2025-08-15,9.576256133333334e-09,1e-16,3390004.679700825,0.025951835079318353,tBTC,7.655398010131556e-07
2025-08-22,3.3015496166666664e-09,3.3333333333333335e-17,3262036.4758969913,0.0004407614122360832,tBTC,1.3511848058501035e-08
2025-08-29,1.68792e-10,0.0,3232759.516945941,0.00043653119863153986,tBTC,1.3503361333970815e-08
2025-09-05,1.6878751999999998e-10,0.0,3214111.2834469955,0.0004342943295539605,tBTC,1.351211240850997e-08
2025-09-12,1.68869e-10,0.0,3335508.8089460386,0.0004507003735814993,tBTC,1.3512192573819422e-08
2025-09-19,0.017260315800039838,0.00023598253428484,3371985.769575215,57916.67124961288,tBTC,1.7175835014543648
2025-09-26,0.012720509598528,0.000103559359393,5393862.927893415,54804.25485854064,tBTC,1.0160483421840414
2025-10-03,0.06941795803766274,0.0064302140797852,23310262.73929913,2913628.435633527,tBTC,12.499337601722507
2025-10-10,0.11667238504369433,0.008832533390982725,35772264.91411195,2755050.048808343,tBTC,7.701637163380985
2025-10-17,0.29741957949520204,0.0592434945811783,29467071.03855818,4393920.964030708,tBTC,14.91129185619156
2025-10-24,0.30943140288499593,0.0627153208599974,24884904.159618575,6762922.669708949,tBTC,27.176808181899016
2025-10-31,0.31996554787425613,0.06558372697304674,24993233.35370253,6641334.55039627,tBTC,26.572530478184063
2025-11-07,0.27398552732880277,0.05315471192209712,23548670.75390643,1827227.9348847615,tBTC,7.759367626224284
2025-11-14,0.1339891243716254,0.011970738334180475,21579527.842454858,3132566.606017688,tBTC,14.516381585767501
2025-11-21,0.16641436192640227,0.01888005080622866,24482880.70151972,2265785.0246061953,tBTC,9.254568742254058
2025-11-28,0.10911089079427447,0.007624184109259741,30682032.582630698,2637118.749306385,tBTC,8.594993640673191
2025-12-05,0.19397898192430424,0.02757456919802997,12227017.898822138,2806346.1193967178,tBTC,22.952007943548203
2025-12-12,0.210001304700645,0.02958553407411272,15371986.83796646,1805163.014160547,tBTC,11.743199061959055
2025-12-19,0.17534173453253094,0.019814612195117702,10879170.528419778,1697645.827148341,tBTC,15.604552044786521
2025-12-26,0.19710558420487764,0.02486458362445723,11363591.554220395,1784866.4342653237,tBTC,15.706886557379221
2026-01-02,0.22341097990108333,0.03214214977845562,9634716.340027599,1921739.5736358077,tBTC,19.945990165293264
2026-01-09,0.4467837896446848,0.1292603140145949,9733276.712931331,3818876.9909140235,tBTC,39.235265815882755
2026-01-16,0.49038936535624883,0.15390830766961547,10202298.517563075,4002559.108974897,tBTC,39.23193486335028
2026-01-23,0.3600541876863958,0.08568458973459442,11287942.699077183,2837292.5193461212,tBTC,25.13560349290289
